Mod:Item:MetaData, Localized Name
gregtech:gt.meta.chemtube:8651, oredict.chemtubeSteelGalvanized.name
gregtech:gt.meta.chemtube:8653, oredict.chemtubeVanadiumSteel.name
gregtech:gt.meta.chemtube:8654, oredict.chemtubeTitaniumGold.name
gregtech:gt.meta.chemtube:8657, oredict.chemtubePurpleAlloy.name
gregtech:gt.meta.chemtube:8660, oredict.chemtubeRedAlloy.name
gregtech:gt.meta.chemtube:8661, oredict.chemtubeInvar.name
gregtech:gt.meta.chemtube:8662, oredict.chemtubeConstantan.name
gregtech:gt.meta.chemtube:8663, oredict.chemtubeNichrome.name
gregtech:gt.meta.chemtube:8664, oredict.chemtubeKanthal.name
gregtech:gt.meta.chemtube:8665, oredict.chemtubeMagnalium.name
gregtech:gt.meta.chemtube:8666, oredict.chemtubeUltimet.name
gregtech:gt.meta.chemtube:8667, oredict.chemtubeTinAlloy.name
gregtech:gt.meta.chemtube:8668, oredict.chemtubeBatteryAlloy.name
gregtech:gt.meta.chemtube:8669, oredict.chemtubeSolderingAlloy.name
gregtech:gt.meta.chemtube:8672, oredict.chemtubeIronwood.name
gregtech:gt.meta.chemtube:8673, oredict.chemtubeSteeleaf.name
gregtech:gt.meta.chemtube:8674, oredict.chemtubeKnightmetal.name
gregtech:gt.meta.chemtube:8675, oredict.chemtubeFierySteel.name
gregtech:gt.meta.chemtube:8676, oredict.chemtubeAstralSilver.name
gregtech:gt.meta.chemtube:8677, oredict.chemtubeMidasium.name
gregtech:gt.meta.chemtube:8678, oredict.chemtubeMithril.name
gregtech:gt.meta.chemtube:8682, oredict.chemtubeOsmiridium.name
gregtech:gt.meta.chemtube:8683, oredict.chemtubeSunnarium.name
gregtech:gt.meta.chemtube:8684, oredict.chemtubeTrinaquadalloy.name
gregtech:gt.meta.chemtube:8685, oredict.chemtubeChromiumDioxide.name
gregtech:gt.meta.chemtube:8686, oredict.chemtubeVanadiumGallium.name
gregtech:gt.meta.chemtube:8687, oredict.chemtubeYttriumBariumCuprate.name
gregtech:gt.meta.chemtube:8688, oredict.chemtubeNiobiumNitride.name
gregtech:gt.meta.chemtube:8689, oredict.chemtubeNiobiumTitanium.name
gregtech:gt.meta.chemtube:8690, oredict.chemtubeMeteoricBlackSteel.name
gregtech:gt.meta.chemtube:8691, oredict.chemtubeMeteoricBlueSteel.name
gregtech:gt.meta.chemtube:8692, oredict.chemtubeMeteoricRedSteel.name
gregtech:gt.meta.chemtube:8700, oredict.chemtubeAluminiumBrass.name
gregtech:gt.meta.chemtube:8701, oredict.chemtubeAredrite.name
gregtech:gt.meta.chemtube:8702, oredict.chemtubeAlumite.name
gregtech:gt.meta.chemtube:8704, oredict.chemtubeVibraniumSteel.name
gregtech:gt.meta.chemtube:8705, oredict.chemtubeVibraniumSilver.name
gregtech:gt.meta.chemtube:8706, oredict.chemtubeVibramantium.name
gregtech:gt.meta.chemtube:8708, oredict.chemtubeSignalum.name
gregtech:gt.meta.chemtube:8709, oredict.chemtubeLumium.name
gregtech:gt.meta.chemtube:8710, oredict.chemtubeEnderium.name
gregtech:gt.meta.chemtube:8711, oredict.chemtubeElectrumFlux.name
gregtech:gt.meta.chemtube:8725, oredict.chemtubePulsatingIron.name
gregtech:gt.meta.chemtube:8726, oredict.chemtubeVibrantAlloy.name
gregtech:gt.meta.chemtube:8727, oredict.chemtubeConductiveIron.name
gregtech:gt.meta.chemtube:8728, oredict.chemtubeEnergeticAlloy.name
gregtech:gt.meta.chemtube:8729, oredict.chemtubeEnderiumBase.name
gregtech:gt.meta.chemtube:8730, oredict.chemtubeElectricalSteel.name
gregtech:gt.meta.chemtube:8731, oredict.chemtubeObsidianSteel.name
gregtech:gt.meta.chemtube:8732, oredict.chemtubeSoularium.name
gregtech:gt.meta.chemtube:8733, oredict.chemtubeRedstoneAlloy.name
gregtech:gt.meta.chemtube:8734, oredict.chemtubeSpectreIron.name
gregtech:gt.meta.chemtube:8736, oredict.chemtubeEndium.name
gregtech:gt.meta.chemtube:8744, oredict.chemtubeAncientDebris.name
gregtech:gt.meta.chemtube:8745, oredict.chemtubeNetherite.name
gregtech:gt.meta.chemtube:8746, oredict.chemtubeNetherizedDiamond.name
gregtech:gt.meta.chemtube:8747, oredict.chemtubeEfrine.name
gregtech:gt.meta.chemtube:8750, oredict.chemtubeDesh.name
gregtech:gt.meta.chemtube:8751, oredict.chemtubeDuranium.name
gregtech:gt.meta.chemtube:8752, oredict.chemtubeTritanium.name
gregtech:gt.meta.chemtube:8753, oredict.chemtubeDolamide.name
gregtech:gt.meta.chemtube:8755, oredict.chemtubeAdamantite.name
gregtech:gt.meta.chemtube:8756, oredict.chemtubeDuralumin.name
gregtech:gt.meta.chemtube:8780, oredict.chemtubeWorkersAlloy.name
gregtech:gt.meta.chemtube:8782, oredict.chemtubeTartarite.name
gregtech:gt.meta.chemtube:8784, oredict.chemtubeAdamantine.name
gregtech:gt.meta.chemtube:8790, oredict.chemtubeTrinitanium.name
gregtech:gt.meta.chemtube:8791, oredict.chemtubeDraconium.name
gregtech:gt.meta.chemtube:8793, oredict.chemtubeTitaniumIridium.name
gregtech:gt.meta.chemtube:8794, oredict.chemtubeTitaniumAluminide.name
gregtech:gt.meta.chemtube:8796, oredict.chemtubeHSSG.name
gregtech:gt.meta.chemtube:8797, oredict.chemtubeHSSE.name
gregtech:gt.meta.chemtube:8798, oredict.chemtubeHSSS.name
gregtech:gt.meta.chemtube:8802, oredict.chemtubeTantalumHafniumCarbide.name
gregtech:gt.meta.chemtube:8804, oredict.chemtubeMingrade.name
gregtech:gt.meta.chemtube:8806, oredict.chemtubeClayCompound.name
gregtech:gt.meta.chemtube:8807, oredict.chemtubeEndSteel.name
gregtech:gt.meta.chemtube:8808, oredict.chemtubeEnergeticSilver.name
gregtech:gt.meta.chemtube:8809, oredict.chemtubeMelodicAlloy.name
gregtech:gt.meta.chemtube:8810, oredict.chemtubeStellarAlloy.name
gregtech:gt.meta.chemtube:8811, oredict.chemtubeVividAlloy.name
gregtech:gt.meta.chemtube:8812, oredict.chemtubeCrystallineAlloy.name
gregtech:gt.meta.chemtube:8813, oredict.chemtubeCrystallinePinkSlime.name
gregtech:gt.meta.chemtube:9000, oredict.chemtubePumice.name
gregtech:gt.meta.chemtube:9001, oredict.chemtubeDiatomite.name
gregtech:gt.meta.chemtube:9003, oredict.chemtubeBasalticMineralSand.name
gregtech:gt.meta.chemtube:9004, oredict.chemtubeGraniticMineralSand.name
gregtech:gt.meta.chemtube:9005, oredict.chemtubeGarnetSand.name
gregtech:gt.meta.chemtube:9006, oredict.chemtubeQuartzSand.name
gregtech:gt.meta.chemtube:9007, oredict.chemtubeUraniumTetrafluoride.name
gregtech:gt.meta.chemtube:9008, oredict.chemtubeUraniumHexafluoride.name
gregtech:gt.meta.chemtube:9009, oredict.chemtubeUranium238Tetrafluoride.name
gregtech:gt.meta.chemtube:9010, oredict.chemtubeUranium238Hexafluoride.name
gregtech:gt.meta.chemtube:9011, oredict.chemtubeUranium235Tetrafluoride.name
gregtech:gt.meta.chemtube:9012, oredict.chemtubeUranium235Hexafluoride.name
gregtech:gt.meta.chemtube:9100, oredict.chemtubeRareEarth.name
gregtech:gt.meta.chemtube:9101, oredict.chemtubeAlmandine.name
gregtech:gt.meta.chemtube:9102, oredict.chemtubeAndradite.name
gregtech:gt.meta.chemtube:9103, oredict.chemtubeAsbestos.name
gregtech:gt.meta.chemtube:9104, oredict.chemtubeHematite.name
gregtech:gt.meta.chemtube:9105, oredict.chemtubeBauxite.name
gregtech:gt.meta.chemtube:9106, oredict.chemtubeBrownLimonite.name
gregtech:gt.meta.chemtube:9107, oredict.chemtubeCalcite.name
gregtech:gt.meta.chemtube:9108, oredict.chemtubeCassiterite.name
gregtech:gt.meta.chemtube:9109, oredict.chemtubeRealgar.name
gregtech:gt.meta.chemtube:9110, oredict.chemtubeCelestine.name
gregtech:gt.meta.chemtube:9111, oredict.chemtubeChalcopyrite.name
gregtech:gt.meta.chemtube:9112, oredict.chemtubeChalk.name
gregtech:gt.meta.chemtube:9113, oredict.chemtubeChromite.name
gregtech:gt.meta.chemtube:9114, oredict.chemtubeCinnabar.name
gregtech:gt.meta.chemtube:9115, oredict.chemtubeCobaltite.name
gregtech:gt.meta.chemtube:9116, oredict.chemtubeCooperite.name
gregtech:gt.meta.chemtube:9117, oredict.chemtubeGalena.name
gregtech:gt.meta.chemtube:9118, oredict.chemtubeGarnierite.name
gregtech:gt.meta.chemtube:9119, oredict.chemtubeGrossular.name
gregtech:gt.meta.chemtube:9120, oredict.chemtubeIlmenite.name
gregtech:gt.meta.chemtube:9122, oredict.chemtubeMagnetite.name
gregtech:gt.meta.chemtube:9123, oredict.chemtubeMolybdenite.name
gregtech:gt.meta.chemtube:9124, oredict.chemtubePowellite.name
gregtech:gt.meta.chemtube:9125, oredict.chemtubePyrite.name
gregtech:gt.meta.chemtube:9126, oredict.chemtubePyrolusite.name
gregtech:gt.meta.chemtube:9127, oredict.chemtubePyrope.name
gregtech:gt.meta.chemtube:9128, oredict.chemtubeScheelite.name
gregtech:gt.meta.chemtube:9129, oredict.chemtubeSpessartine.name
gregtech:gt.meta.chemtube:9130, oredict.chemtubeSphalerite.name
gregtech:gt.meta.chemtube:9131, oredict.chemtubeStibnite.name
gregtech:gt.meta.chemtube:9132, oredict.chemtubeTetrahedrite.name
gregtech:gt.meta.chemtube:9133, oredict.chemtubeTungstate.name
gregtech:gt.meta.chemtube:9134, oredict.chemtubeUraninite.name
gregtech:gt.meta.chemtube:9135, oredict.chemtubeUvarovite.name
gregtech:gt.meta.chemtube:9136, oredict.chemtubeWulfenite.name
gregtech:gt.meta.chemtube:9137, oredict.chemtubeYellowLimonite.name
gregtech:gt.meta.chemtube:9138, oredict.chemtubePerlite.name
gregtech:gt.meta.chemtube:9139, oredict.chemtubeBorax.name
gregtech:gt.meta.chemtube:9140, oredict.chemtubePotassiumFeldspar.name
gregtech:gt.meta.chemtube:9141, oredict.chemtubeBiotite.name
gregtech:gt.meta.chemtube:9143, oredict.chemtubeVanadiumMagnetite.name
gregtech:gt.meta.chemtube:9144, oredict.chemtubeBastnasite.name
gregtech:gt.meta.chemtube:9145, oredict.chemtubePentlandite.name
gregtech:gt.meta.chemtube:9146, oredict.chemtubeSpodumene.name
gregtech:gt.meta.chemtube:9147, oredict.chemtubePollucite.name
gregtech:gt.meta.chemtube:9148, oredict.chemtubeTantalite.name
gregtech:gt.meta.chemtube:9149, oredict.chemtubeLepidolite.name
gregtech:gt.meta.chemtube:9150, oredict.chemtubeGlauconite.name
gregtech:gt.meta.chemtube:9152, oredict.chemtubeVermiculite.name
gregtech:gt.meta.chemtube:9153, oredict.chemtubeBentonite.name
gregtech:gt.meta.chemtube:9154, oredict.chemtubePalygorskite.name
gregtech:gt.meta.chemtube:9155, oredict.chemtubePitchblende.name
gregtech:gt.meta.chemtube:9156, oredict.chemtubeMalachite.name
gregtech:gt.meta.chemtube:9157, oredict.chemtubeMirabilite.name
gregtech:gt.meta.chemtube:9158, oredict.chemtubeMica.name
gregtech:gt.meta.chemtube:9159, oredict.chemtubeTrona.name
gregtech:gt.meta.chemtube:9160, oredict.chemtubeBarite.name
gregtech:gt.meta.chemtube:9161, oredict.chemtubeGypsum.name
gregtech:gt.meta.chemtube:9162, oredict.chemtubeAlunite.name
gregtech:gt.meta.chemtube:9163, oredict.chemtubeDolomite.name
gregtech:gt.meta.chemtube:9164, oredict.chemtubeWollastonite.name
gregtech:gt.meta.chemtube:9165, oredict.chemtubeZeolite.name
gregtech:gt.meta.chemtube:9166, oredict.chemtubeKyanite.name
gregtech:gt.meta.chemtube:9167, oredict.chemtubeKaolinite.name
gregtech:gt.meta.chemtube:9169, oredict.chemtubeTalc.name
gregtech:gt.meta.chemtube:9170, oredict.chemtubeGneiss.name
gregtech:gt.meta.chemtube:9171, oredict.chemtubeGreenschist.name
gregtech:gt.meta.chemtube:9172, oredict.chemtubeGreenstone.name
gregtech:gt.meta.chemtube:9173, oredict.chemtubeGreywacke.name
gregtech:gt.meta.chemtube:9174, oredict.chemtubeGraphite.name
gregtech:gt.meta.chemtube:9175, oredict.chemtubeGraphene.name
gregtech:gt.meta.chemtube:9176, oredict.chemtubeGabbro.name
gregtech:gt.meta.chemtube:9177, oredict.chemtubeKomatiite.name
gregtech:gt.meta.chemtube:9178, oredict.chemtubeSiltstone.name
gregtech:gt.meta.chemtube:9179, oredict.chemtubeRhyolite.name
gregtech:gt.meta.chemtube:9180, oredict.chemtubeQuartzite.name
gregtech:gt.meta.chemtube:9181, oredict.chemtubeMigmatite.name
gregtech:gt.meta.chemtube:9182, oredict.chemtubeEpidote.name
gregtech:gt.meta.chemtube:9183, oredict.chemtubeEmery.name
gregtech:gt.meta.chemtube:9184, oredict.chemtubeBlueschist.name
gregtech:gt.meta.chemtube:9185, oredict.chemtubeBluestone.name
gregtech:gt.meta.chemtube:9186, oredict.chemtubeChert.name
gregtech:gt.meta.chemtube:9187, oredict.chemtubeDacite.name
gregtech:gt.meta.chemtube:9188, oredict.chemtubeAndesite.name
gregtech:gt.meta.chemtube:9189, oredict.chemtubeLimestone.name
gregtech:gt.meta.chemtube:9190, oredict.chemtubeShale.name
gregtech:gt.meta.chemtube:9191, oredict.chemtubeEclogite.name
gregtech:gt.meta.chemtube:9192, oredict.chemtubeRutile.name
gregtech:gt.meta.chemtube:9193, oredict.chemtubeStolzite.name
gregtech:gt.meta.chemtube:9194, oredict.chemtubeFerberite.name
gregtech:gt.meta.chemtube:9195, oredict.chemtubeHuebnerite.name
gregtech:gt.meta.chemtube:9196, oredict.chemtubeRussellite.name
gregtech:gt.meta.chemtube:9197, oredict.chemtubePinalite.name
gregtech:gt.meta.chemtube:9198, oredict.chemtubeDiduraniumTrioxide.name
gregtech:gt.meta.chemtube:9199, oredict.chemtubeDuraniumHexafluoride.name
gregtech:gt.meta.chemtube:9200, oredict.chemtubeDuraniumHexachloride.name
gregtech:gt.meta.chemtube:9201, oredict.chemtubeDuraniumHexabromide.name
gregtech:gt.meta.chemtube:9202, oredict.chemtubeDuraniumHexaiodide.name
gregtech:gt.meta.chemtube:9203, oredict.chemtubeDuraniumHexaastatide.name
gregtech:gt.meta.chemtube:9204, oredict.chemtubeTritaniumDioxide.name
gregtech:gt.meta.chemtube:9205, oredict.chemtubeTritaniumHexafluoride.name
gregtech:gt.meta.chemtube:9206, oredict.chemtubeTritaniumHexachloride.name
gregtech:gt.meta.chemtube:9207, oredict.chemtubeTritaniumHexabromide.name
gregtech:gt.meta.chemtube:9208, oredict.chemtubeTritaniumHexaiodide.name
gregtech:gt.meta.chemtube:9209, oredict.chemtubeTritaniumHexaastatide.name
gregtech:gt.meta.chemtube:9210, oredict.chemtubeBromargyrite.name
gregtech:gt.meta.chemtube:9211, oredict.chemtubeSmithsonite.name
gregtech:gt.meta.chemtube:9212, oredict.chemtubeSperrylite.name
gregtech:gt.meta.chemtube:9213, oredict.chemtubeKesterite.name
gregtech:gt.meta.chemtube:9214, oredict.chemtubeStannite.name
gregtech:gt.meta.chemtube:9215, oredict.chemtubeFluorite.name
gregtech:gt.meta.chemtube:9216, oredict.chemtubeArsenopyrite.name
gregtech:gt.meta.chemtube:9217, oredict.chemtubeWolframite.name
gregtech:gt.meta.chemtube:9218, oredict.chemtubeKimberlite.name
gregtech:gt.meta.chemtube:9219, oredict.chemtubePrismarine.name
gregtech:gt.meta.chemtube:9220, oredict.chemtubePrismarineDark.name
gregtech:gt.meta.chemtube:9221, oredict.chemtubeBischofite.name
gregtech:gt.meta.chemtube:9222, oredict.chemtubeSlate.name
gregtech:gt.meta.chemtube:9223, oredict.chemtubeBlackstone.name
gregtech:gt.meta.chemtube:9243, oredict.chemtubeClayBrick.name
gregtech:gt.meta.chemtube:9244, oredict.chemtubeGrayschist.name
gregtech:gt.meta.chemtube:9245, oredict.chemtubePinkschist.name
gregtech:gt.meta.chemtube:9246, oredict.chemtubeColumbite.name
gregtech:gt.meta.chemtube:9247, oredict.chemtubeColtan.name
gregtech:gt.meta.chemtube:9248, oredict.chemtubeDeepslate.name
gregtech:gt.meta.chemtube:9300, oredict.chemtubeOak.name
gregtech:gt.meta.chemtube:9301, oredict.chemtubeBirch.name
gregtech:gt.meta.chemtube:9302, oredict.chemtubeSpruce.name
gregtech:gt.meta.chemtube:9303, oredict.chemtubeJunglewood.name
gregtech:gt.meta.chemtube:9304, oredict.chemtubeAcacia.name
gregtech:gt.meta.chemtube:9305, oredict.chemtubeDarkOak.name
gregtech:gt.meta.chemtube:9306, oredict.chemtubeCrimsonwood.name
gregtech:gt.meta.chemtube:9307, oredict.chemtubeWarpedwood.name
gregtech:gt.meta.chemtube:9308, oredict.chemtubeWoodCompressed.name
gregtech:gt.meta.chemtube:9309, oredict.chemtubeWoodDead.name
gregtech:gt.meta.chemtube:9310, oredict.chemtubeWoodRotten.name
gregtech:gt.meta.chemtube:9311, oredict.chemtubeWoodMossy.name
gregtech:gt.meta.chemtube:9312, oredict.chemtubeWoodFrozen.name
gregtech:gt.meta.chemtube:9313, oredict.chemtubeMaple.name
gregtech:gt.meta.chemtube:9314, oredict.chemtubeWillow.name
gregtech:gt.meta.chemtube:9315, oredict.chemtubeBlueMahoe.name
gregtech:gt.meta.chemtube:9316, oredict.chemtubeHazel.name
gregtech:gt.meta.chemtube:9317, oredict.chemtubeCinnamonwood.name
gregtech:gt.meta.chemtube:9318, oredict.chemtubeCoconutwood.name
gregtech:gt.meta.chemtube:9319, oredict.chemtubeRainbowood.name
gregtech:gt.meta.chemtube:9320, oredict.chemtubeTowerwood.name
gregtech:gt.meta.chemtube:9321, oredict.chemtubeWitchwood.name
gregtech:gt.meta.chemtube:9322, oredict.chemtubeOgrewood.name
gregtech:gt.meta.chemtube:9323, oredict.chemtubeWyvernwood.name
gregtech:gt.meta.chemtube:9324, oredict.chemtubeAspen.name
gregtech:gt.meta.chemtube:9325, oredict.chemtubeDouglasFir.name
gregtech:gt.meta.chemtube:9326, oredict.chemtubeSycamore.name
gregtech:gt.meta.chemtube:9327, oredict.chemtubeWhiteCedar.name
gregtech:gt.meta.chemtube:9328, oredict.chemtubeWhiteElm.name
gregtech:gt.meta.chemtube:9329, oredict.chemtubeThorntree.name
gregtech:gt.meta.chemtube:9330, oredict.chemtubeSilverPine.name
gregtech:gt.meta.chemtube:9331, oredict.chemtubeAlder.name
gregtech:gt.meta.chemtube:9332, oredict.chemtubeHawthorn.name
gregtech:gt.meta.chemtube:9333, oredict.chemtubeRowan.name
gregtech:gt.meta.chemtube:9334, oredict.chemtubeAutumnwood.name
gregtech:gt.meta.chemtube:9335, oredict.chemtubePine.name
gregtech:gt.meta.chemtube:9336, oredict.chemtubeCypress.name
gregtech:gt.meta.chemtube:9337, oredict.chemtubeFir.name
gregtech:gt.meta.chemtube:9338, oredict.chemtubeJapaneseMaple.name
gregtech:gt.meta.chemtube:9339, oredict.chemtubeRainbowEucalyptus.name
gregtech:gt.meta.chemtube:9340, oredict.chemtubeRedwood.name
gregtech:gt.meta.chemtube:9341, oredict.chemtubeSakura.name
gregtech:gt.meta.chemtube:9342, oredict.chemtubeBalsa.name
gregtech:gt.meta.chemtube:9343, oredict.chemtubeBaobab.name
gregtech:gt.meta.chemtube:9344, oredict.chemtubeCherrywood.name
gregtech:gt.meta.chemtube:9345, oredict.chemtubeChestnutwood.name
gregtech:gt.meta.chemtube:9346, oredict.chemtubeCitruswood.name
gregtech:gt.meta.chemtube:9347, oredict.chemtubeCocobolowood.name
gregtech:gt.meta.chemtube:9348, oredict.chemtubeEbony.name
gregtech:gt.meta.chemtube:9349, oredict.chemtubeGiganteumwood.name
gregtech:gt.meta.chemtube:9350, oredict.chemtubeGreenheart.name
gregtech:gt.meta.chemtube:9351, oredict.chemtubeIpe.name
gregtech:gt.meta.chemtube:9352, oredict.chemtubeKapok.name
gregtech:gt.meta.chemtube:9353, oredict.chemtubeLarch.name
gregtech:gt.meta.chemtube:9354, oredict.chemtubeLimewood.name
gregtech:gt.meta.chemtube:9355, oredict.chemtubeMahoe.name
gregtech:gt.meta.chemtube:9356, oredict.chemtubeMahogany.name
gregtech:gt.meta.chemtube:9357, oredict.chemtubePadauk.name
gregtech:gt.meta.chemtube:9358, oredict.chemtubePalm.name
gregtech:gt.meta.chemtube:9359, oredict.chemtubePapayawood.name
gregtech:gt.meta.chemtube:9360, oredict.chemtubePlumwood.name
gregtech:gt.meta.chemtube:9361, oredict.chemtubePoplar.name
gregtech:gt.meta.chemtube:9362, oredict.chemtubeSequoia.name
gregtech:gt.meta.chemtube:9363, oredict.chemtubeTeak.name
gregtech:gt.meta.chemtube:9364, oredict.chemtubeWalnutwood.name
gregtech:gt.meta.chemtube:9365, oredict.chemtubeWenge.name
gregtech:gt.meta.chemtube:9366, oredict.chemtubeZebrawood.name
gregtech:gt.meta.chemtube:9367, oredict.chemtubeDarkwood.name
gregtech:gt.meta.chemtube:9368, oredict.chemtubeEtherealwood.name
gregtech:gt.meta.chemtube:9369, oredict.chemtubeGoldwood.name
gregtech:gt.meta.chemtube:9370, oredict.chemtubeHellbark.name
gregtech:gt.meta.chemtube:9371, oredict.chemtubeJacaranda.name
gregtech:gt.meta.chemtube:9372, oredict.chemtubeMangrove.name
gregtech:gt.meta.chemtube:9373, oredict.chemtubeSacredOak.name
gregtech:gt.meta.chemtube:9374, oredict.chemtubeMagicwood.name
gregtech:gt.meta.chemtube:9375, oredict.chemtubeApplewood.name
gregtech:gt.meta.chemtube:9376, oredict.chemtubeAshwood.name
gregtech:gt.meta.chemtube:9377, oredict.chemtubeBeech.name
gregtech:gt.meta.chemtube:9378, oredict.chemtubeBoxwood.name
gregtech:gt.meta.chemtube:9379, oredict.chemtubeBrazilwood.name
gregtech:gt.meta.chemtube:9380, oredict.chemtubeButternutwood.name
gregtech:gt.meta.chemtube:9381, oredict.chemtubeCedar.name
gregtech:gt.meta.chemtube:9382, oredict.chemtubeElderwood.name
gregtech:gt.meta.chemtube:9383, oredict.chemtubeElm.name
gregtech:gt.meta.chemtube:9384, oredict.chemtubeEucalyptus.name
gregtech:gt.meta.chemtube:9385, oredict.chemtubeFigwood.name
gregtech:gt.meta.chemtube:9386, oredict.chemtubeGingko.name
gregtech:gt.meta.chemtube:9387, oredict.chemtubeHemlock.name
gregtech:gt.meta.chemtube:9388, oredict.chemtubeHickory.name
gregtech:gt.meta.chemtube:9389, oredict.chemtubeHolly.name
gregtech:gt.meta.chemtube:9390, oredict.chemtubeHornbeam.name
gregtech:gt.meta.chemtube:9391, oredict.chemtubeIroko.name
gregtech:gt.meta.chemtube:9392, oredict.chemtubeLocust.name
gregtech:gt.meta.chemtube:9393, oredict.chemtubeLogwood.name
gregtech:gt.meta.chemtube:9394, oredict.chemtubeMaclura.name
gregtech:gt.meta.chemtube:9395, oredict.chemtubeOlivewood.name
gregtech:gt.meta.chemtube:9396, oredict.chemtubePearwood.name
gregtech:gt.meta.chemtube:9397, oredict.chemtubePinkIvory.name
gregtech:gt.meta.chemtube:9398, oredict.chemtubePurpleheart.name
gregtech:gt.meta.chemtube:9399, oredict.chemtubeRosewood.name
